ID,Species,Aquaculture,Climate_Change,Conflict,Crops,Dams_Water,Fire,Fishing,Geo_Event,Hunting,Inv_Disease,Livestock,Logging,Other_Develop,Plantations,Pollution,Rec_Work
1301,Hipposideros pratti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,Hipposideros pygmaeus,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
1303,Hipposideros ruber,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1304,Hipposideros semoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,Hipposideros sorenseni,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2
1306,Hipposideros speoris,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1307,Hipposideros stenotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,Hipposideros sumbae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,Hipposideros wollastoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,Hippotragus equinus,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
1311,Hippotragus leucophaeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,Hippotragus niger,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0
1313,Histiotus alienus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,Histiotus macrotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,Histiotus montanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,Histiotus velatus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1317,Hodomys alleni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,Holochilus brasiliensis,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1319,Holochilus chacarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,Lundomys molitor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1321,Holochilus sciureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,Hoplomys gymnurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,Hyaena hyaena,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1324,Parahyaena brunnea,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1325,Hybomys basilii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,Hybomys lunaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,Hybomys planifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,Hybomys trivirgatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,Hybomys univittatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,Hydrochoerus hydrochaeris,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1331,Hydrodamalis gigas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,Hydromys chrysogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,Baiyankamys habbema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,Hydromys hussoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,Hydromys neobritannicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Baiyankamys shawmayeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,Hydropotes inermis,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1338,Hydrurga leptonyx,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1339,Hyemoschus aquaticus,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1340,Hylobates agilis,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0
1341,Hylobates klossii,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1342,Hylobates lar,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1343,Hylobates moloch,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1344,Hylobates pileatus,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
1345,Neohylomys hainanensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,Hylomys parvus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,Neotetracus sinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,Hylomyscus baeri,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1349,Hylomyscus parvus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,Hylomyscus aeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,Hylomyscus alleni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,Hylomyscus carillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,Hylonycteris underwoodi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,Hylopetes alboniger,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0
1355,Hylopetes bartelsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,Hylopetes nigripes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,Hylopetes phayrei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,Hylopetes sipora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,Hylopetes spadiceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,Hylopetes winstoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,Hyomys dammermani,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1362,Hyomys goliath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,Hyosciurus heinrichi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Hyosciurus ileile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Hyperacrius fertilis,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1366,Hyperacrius wynnei,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1367,Hyperoodon ampullatus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1368,Hyperoodon planifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1369,Hypogeomys antimena,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1370,Hypsignathus monstrosus,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1371,Hystrix cristata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,Hystrix africaeaustralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,Hystrix brachyura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,Hystrix crassispinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,Hystrix indica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,Hystrix javanica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,Hystrix pumila,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1378,Hystrix sumatrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,Ia io,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1380,Ichthyomys hydrobates,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
1381,Ichthyomys pittieri,0,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0
1382,Ichthyomys stolzmanni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,Ichthyomys tweedii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,Idionycteris phyllotis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1385,Idiurus macrotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,Idiurus zenkeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,Indri indri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,Inia geoffrensis,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0
1389,Iomys horsfieldii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,Iomys sipora,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1391,Irenomys tarsalis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1392,Isolobodon montanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,Isolobodon portoricensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,Isoodon auratus,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1395,Isothrix pagurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,Isthmomys flavidus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1397,Isthmomys pirrensis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1398,Jaculus blanfordi,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1399,Jaculus jaculus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1400,Jaculus orientalis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1401,Juscelinomys candango,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1402,Kadarsanomys sodyi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1403,Kannabateomys amblyonyx,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1404,Kerivoula africana,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0
1405,Phoniscus aerosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,Kerivoula agnella,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0
1407,Kerivoula argentata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,Phoniscus atrox,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1409,Kerivoula cuprosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,Kerivoula eriophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Kerivoula flora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Kerivoula intermedia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Phoniscus jagorii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,Kerivoula lanosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,Kerivoula minuta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Kerivoula muscina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Kerivoula myrella,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0
1418,Kerivoula papillosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Phoniscus papuensis,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0
1420,Kerivoula pellucida,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
1421,Kerivoula phalaena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,Kerivoula picta,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
1423,Kerivoula smithii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,Kerivoula whiteheadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,Kerodon rupestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,Kobus leche,0,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0
1427,Kobus megaceros,0,0,2,0,1,0,0,0,2,0,2,0,0,0,0,0
1428,Kobus ellipsiprymnus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1429,Kobus kob,0,1,1,1,1,0,0,0,2,0,1,0,1,0,0,0
1430,Kobus vardonii,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0
1431,Kogia breviceps,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1432,Kogia sima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1433,Komodomys rintjanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,Kunsia tomentosus,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1435,Gyldenstolpia fronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,Laephotis angolensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,Laephotis botswanae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,Laephotis namibensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,Laephotis wintoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,Lagenodelphis hosei,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1441,Lagenorhynchus acutus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1442,Lagenorhynchus albirostris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1443,Lagenorhynchus australis,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1444,Lagenorhynchus cruciger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,Lagenorhynchus obliquidens,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1446,Lagenorhynchus obscurus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1447,Lagidium viscacia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1448,Lagidium wolffsohni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1449,Lagorchestes asomatus,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1450,Lagorchestes conspicillatus,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1451,Lagorchestes hirsutus,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1452,Lagorchestes leporides,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1453,Lagostomus maximus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1454,Lagostrophus fasciatus,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0
1455,Lagurus lagurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,Lama guanicoe,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1
1457,Lamottemys okuensis,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1458,Lariscus hosei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,Lariscus insignis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,Lariscus niobe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,Lariscus obscurus,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1462,Lasionycteris noctivagans,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1463,Lasiopodomys brandtii,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1464,Neodon fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Lasiopodomys mandarinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,Lasiorhinus krefftii,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1467,Lasiurus cinereus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,Lasiurus borealis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,Lasiurus castaneus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,Lasiurus ebenus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1471,Lasiurus ega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,Lasiurus egregius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,Lasiurus intermedius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,Lasiurus seminolus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,Latidens salimalii,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1476,Lavia frons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,Leggadina lakedownensis,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0
1478,Leggadina forresti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,Leimacomys buettneri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,Lemmus amurensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,Lemmus lemmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,Lemmus sibiricus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,Lemniscomys mittendorfi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,Lemniscomys barbarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,Lemniscomys bellieri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,Lemniscomys griselda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,Lemniscomys hoogstraali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,Lemniscomys linulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,Lemniscomys macculus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,Lemniscomys rosalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,Lemniscomys roseveari,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1492,Lemniscomys striatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,Lemur catta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,Lenomys meyeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,Lenothrix canus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,Lenoxus apicalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,Leontopithecus caissara,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
1498,Leontopithecus chrysopygus,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0
1499,Leontopithecus rosalia,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1500,Leopardus pardalis,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0
1501,Leopardus wiedii,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
1502,Leopoldamys edwardsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,Leopoldamys neilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,Leopoldamys sabanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,Leopoldamys siporanus,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1506,Lepilemur edwardsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,Lepilemur leucopus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,Lepilemur microdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,Lepilemur mustelinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Lepilemur ruficaudatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,Lepilemur septentrionalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,Leporillus apicalis,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1513,Leporillus conditor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,Leptailurus serval,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
1515,Leptomys elegans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Leptomys ernstmayri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Leptomys signatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Leptonychotes weddellii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,Leptonycteris nivalis,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1520,Leptonycteris curasoae,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1521,Lepus flavigularis,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1
1522,Lepus timidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,Lepus callotis,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1524,Lepus hainanus,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
1525,Lepus insularis,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1526,Lepus othus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Lepus yarkandensis,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1528,Lepus castroviejoi,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1529,Lepus fagani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,Lestodelphys halli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,Liberiictis kuhni,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0
1532,Limnogale mergulus,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1533,Limnomys sibuanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,Heteromys adspersus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,Heteromys irroratus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,Heteromys pictus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1537,Heteromys salvini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,Heteromys spectabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,Lionycteris spurrelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,Lipotes vexillifer,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,0
1541,Lissodelphis borealis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1542,Lissodelphis peronii,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1543,Litocranius walleri,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1544,Lobodon carcinophaga,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1545,Lonchophylla bokermanni,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1546,Lonchophylla dekeyseri,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1547,Lonchophylla handleyi,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1548,Lonchophylla hesperia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1549,Lonchophylla mordax,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1550,Lonchophylla robusta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,Lonchophylla thomasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,Lonchorhina aurita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Lonchorhina fernandezi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1554,Lonchorhina marinkellei,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1555,Lonchorhina orinocensis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1556,Lonchothrix emiliae,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1557,Lontra canadensis,1,1,0,1,2,0,0,0,3,2,1,2,2,0,2,0
1558,Lontra felina,1,0,0,0,1,0,2,0,1,2,0,0,1,0,2,1
1559,Lontra longicaudis,0,2,0,2,2,0,2,0,2,1,2,0,3,2,2,0
1560,Lontra provocax,2,0,0,3,2,0,2,0,3,1,1,0,3,2,2,0
1561,Lophiomys imhausi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,Lophocebus albigena,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0
1563,Lophocebus aterrimus,0,2,1,1,0,0,0,0,2,0,0,2,1,0,0,0
1564,Lophuromys cinereus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,Lophuromys medicaudatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,Lophuromys melanonyx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,Lophuromys rahmi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,Lophuromys luteogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,Lophuromys nudicaudus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,Lophuromys sikapusi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,Lophuromys woosnami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Lorentzimys nouhuysi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,Loris tardigradus,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0
1574,Lutra lutra,2,1,0,2,2,0,3,0,2,0,0,0,3,0,2,0
1575,Hydrictis maculicollis,0,2,0,3,3,0,3,0,3,2,3,0,3,0,3,2
1576,Lutra sumatrana,2,0,0,3,2,2,0,0,3,0,0,2,3,3,2,0
1577,Lutrogale perspicillata,2,1,0,2,2,0,2,0,3,0,0,2,3,0,2,0
1578,Lycaon pictus,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0
1579,Lynx canadensis,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
1580,Lynx lynx,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
1581,Lynx pardinus,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
1582,Lynx rufus,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
1583,Macaca arctoides,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
1584,Macaca assamensis,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
1585,Macaca cyclopis,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
1586,Macaca fascicularis,1,1,0,1,0,0,0,1,3,0,1,0,2,1,0,1
1587,Macaca fuscata,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1588,Macaca maura,0,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0
1589,Macaca mulatta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1590,Macaca nemestrina,0,2,0,3,0,1,0,1,2,0,2,0,2,3,2,2
1591,Macaca nigra,0,0,0,3,0,0,0,0,3,0,0,2,2,0,0,0
1592,Macaca radiata,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1593,Macaca silenus,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1594,Macaca sinica,0,0,0,2,0,0,0,0,1,0,0,2,2,2,0,0
1595,Macaca sylvanus,2,3,0,2,0,0,0,0,3,0,2,2,0,0,0,2
1596,Macaca thibetana,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1597,Macaca tonkeana,0,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0
1598,Macaca nigrescens,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1599,Macaca brunnescens,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1600,Macaca hecki,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0
1601,Macroderma gigas,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
1602,Macrogalidia musschenbroekii,0,0,0,2,0,0,0,0,2,0,0,1,1,2,0,0
1603,Macroglossus minimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Macroglossus sobrinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
