id,Species,Aquaculture,Climate_Change,Conflict,Crops,Dams_Water,Fire,Fishing,Geo_Event,Hunting,Inv_Disease,Livestock,Logging,Other_Develop,Plantations,Pollution,Rec_Work
2206,Zenaida macroura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,Zenaida graysoni,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2208,Zenaida auriculata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,Zenaida aurita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,Zenaida galapagoensis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2211,Columbina inca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,Columbina squammata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,Columbina passerina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,Columbina minuta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,Columbina talpacoti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,Columbina buckleyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,Columbina picui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,Columbina cruziana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,Columbina cyanopis,0,1,0,2,0,0,0,0,0,1,2,0,0,2,0,0
2220,Claravis pretiosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,Paraclaravis mondetoura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,Paraclaravis geoffroyi,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0
2223,Metriopelia ceciliae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,Metriopelia morenoi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,Metriopelia melanoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,Metriopelia aymara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,Uropelia campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,Leptotila verreauxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,Leptotila megalura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,Leptotila plumbeiceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,Leptotila battyi,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0
2232,Leptotila wellsi,0,3,0,1,0,2,0,0,0,2,1,0,2,0,0,0
2233,Leptotila rufaxilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,Leptotila jamaicensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,Leptotila pallida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,Leptotila cassinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,Leptotila ochraceiventris,0,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0
2238,Leptotila conoveri,0,0,0,2,0,0,0,0,1,0,2,2,1,0,0,0
2239,Zentrygon carrikeri,0,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0
2240,Zentrygon costaricensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,Geotrygon versicolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,Leptotrygon veraguensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,Zentrygon albifacies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,Zentrygon chiriquensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,Zentrygon goldmani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,Zentrygon linearis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,Zentrygon frenata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,Geotrygon chrysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,Geotrygon mystacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,Geotrygon violacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,Geotrygon montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,Starnoenas cyanocephala,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
2253,Caloenas nicobarica,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0
2254,Gallicolumba luzonica,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
2255,Gallicolumba platenae,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0
2256,Gallicolumba keayi,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0
2257,Gallicolumba crinigera,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
2258,Gallicolumba menagei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,Gallicolumba rufigula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,Gallicolumba tristigmata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,Pampusana jobiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,Pampusana kubaryi,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
2263,Pampusana erythroptera,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2264,Pampusana xanthonura,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2265,Pampusana stairi,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
2266,Pampusana sanctaecrucis,0,0,0,1,0,0,0,2,2,2,0,1,0,0,0,0
2267,Pampusana ferruginea,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2268,Pampusana salamonis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2269,Pampusana rubescens,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2270,Pampusana canifrons,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0
2271,Pampusana hoedtii,0,0,0,2,0,0,0,0,2,0,2,2,1,0,0,0
2272,Trugon terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,Microgoura meeki,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2274,Phapitreron cinereiceps,0,0,0,2,0,0,0,0,2,0,0,2,2,2,0,0
2275,Treron fulvicollis,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0
2276,Treron olax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,Treron vernans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,Treron bicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,Treron curvirostra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,Treron griseicauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,Treron floris,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0
2282,Treron teysmannii,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
2283,Treron psittaceus,0,0,0,2,0,1,0,0,2,0,2,2,2,0,0,0
2284,Treron capellei,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0
2285,Treron phoenicopterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,Treron waalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,Treron sanctithomae,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2288,Treron pembaensis,0,0,0,2,0,0,0,0,0,1,0,2,1,2,0,0
2289,Treron apicauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,Treron oxyurus,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2291,Treron seimundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,Treron sphenurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,Treron sieboldii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,Ptilinopus porphyreus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,Ptilinopus cinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,Ptilinopus dohertyi,0,0,0,2,0,2,0,0,0,0,2,1,0,0,0,0
2297,Ptilinopus alligator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,Ramphiculus marchei,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1
2299,Ramphiculus merrilli,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2300,Ramphiculus occipitalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,Ramphiculus fischeri,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2302,Ramphiculus jambu,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0
2303,Ramphiculus leclancheri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,Megaloprepia formosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,Megaloprepia magnifica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,Ptilinopus perlatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,Ptilinopus tannensis,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
2308,Ptilinopus aurantiifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,Ptilinopus wallacii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,Ptilinopus perousii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,Ptilinopus monacha,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
2312,Ptilinopus coronulatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,Ptilinopus pulchellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,Ptilinopus regina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,Ptilinopus roseicapilla,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
2316,Ptilinopus greyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,Ptilinopus richardsii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,Ptilinopus pelewensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,Ptilinopus rarotongensis,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2320,Ptilinopus huttoni,0,0,0,0,0,2,0,0,1,2,0,2,0,0,0,0
2321,Ptilinopus coralensis,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0
2322,Ptilinopus chalcurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,Ptilinopus insularis,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2324,Ptilinopus mercierii,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2325,Ptilinopus dupetithouarsii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,Ptilinopus rivoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,Ptilinopus viridis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,Ptilinopus eugeniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,Ptilinopus hyogastrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,Ptilinopus granulifrons,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0
2331,Ptilinopus iozonus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,Ptilinopus insolitus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,Ptilinopus nainus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,Ptilinopus melanospilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,Ptilinopus arcanus,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0
2336,Chrysoena victor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,Chrysoena luteovirens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,Chrysoena viridis,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0
2339,Drepanoptila holosericea,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2340,Alectroenas madagascariensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,Alectroenas sganzini,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0
2342,Alectroenas nitidissimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,Alectroenas pulcherrimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,Ducula poliocephala,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
2345,Ducula forsteni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,Ducula mindorensis,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0
2347,Ducula radiata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,Ducula carola,0,0,0,2,0,0,0,0,2,0,0,2,0,1,0,0
2349,Ducula concinna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,Ducula pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,Ducula oceanica,0,2,0,1,0,0,0,0,2,0,0,1,1,0,0,0
2352,Ducula aurorae,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
2353,Ducula galeata,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2354,Ducula rubricera,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0
2355,Ducula pistrinaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,Ducula whartoni,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2357,Ducula rosacea,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0
2358,Ducula pickeringii,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0
2359,Ducula rufigaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,Ducula finschii,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
2361,Ducula chalconota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,Ducula latrans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,Ducula brenchleyi,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
2364,Ducula bakeri,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2365,Ducula goliath,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2366,Ducula pinon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2367,Ducula melanochroa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,Ducula mullerii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,Ducula zoeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,Ducula lacernulata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,Ducula cineracea,0,0,0,2,0,2,0,0,2,0,1,1,1,0,0,0
2372,Ducula bicolor,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2373,Ducula luctuosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,Ducula subflavescens,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
2375,Lopholaimus antarcticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,Cryptophaps poecilorrhoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,Gymnophaps albertisii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,Gymnophaps solomonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,Goura cristata,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0
2380,Goura victoria,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2381,Didunculus strigirostris,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0
2382,Eurypyga helias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,Tetrax tetrax,0,1,0,2,0,0,0,0,1,0,1,0,2,2,2,0
2384,Otis tarda,0,2,0,2,0,1,0,0,2,2,2,1,2,1,2,1
2385,Neotis denhami,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0
2386,Neotis ludwigii,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1
2387,Neotis nuba,0,0,0,1,0,0,0,0,2,0,2,1,1,0,0,1
2388,Neotis heuglinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,Ardeotis arabs,0,0,0,1,0,0,0,0,2,0,2,2,0,0,0,0
2390,Ardeotis kori,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2391,Ardeotis nigriceps,0,0,0,2,0,0,0,0,1,2,1,0,2,0,0,1
2392,Ardeotis australis,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,1
2393,Lophotis savilei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,Lophotis gindiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,Lophotis ruficrista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,Afrotis afraoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,Afrotis afra,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2
2398,Heterotetrax rueppelii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,Heterotetrax vigorsii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,Heterotetrax humilis,0,1,2,2,0,0,0,0,2,0,2,2,0,0,0,0
2401,Eupodotis senegalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,Eupodotis caerulescens,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2403,Lissotis melanogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,Lissotis hartlaubii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,Houbaropsis bengalensis,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,1
2406,Sypheotides indicus,0,1,0,2,0,0,0,0,1,2,2,0,2,0,0,1
2407,Balearica pavonina,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0
2408,Balearica regulorum,0,0,0,1,1,1,1,0,1,0,2,1,2,0,1,1
2409,Leucogeranus leucogeranus,0,2,0,2,2,0,1,0,1,0,0,0,2,0,2,1
2410,Grus antigone,0,0,0,2,0,0,0,0,2,1,0,0,2,0,2,2
2411,Grus rubicunda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,Grus vipio,0,1,0,2,0,2,0,0,1,1,1,0,2,0,1,1
2413,Grus canadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,Anthropoides virgo,0,0,0,2,1,0,0,0,1,0,1,0,1,0,1,1
2415,Anthropoides paradiseus,0,1,0,1,0,0,0,0,2,1,2,0,2,2,1,0
2416,Bugeranus carunculatus,0,1,1,1,1,1,0,0,1,1,1,0,2,0,1,1
2417,Grus grus,0,0,0,1,1,0,0,0,2,0,0,0,1,1,2,1
2418,Grus monacha,0,0,0,2,1,0,1,0,1,2,0,0,2,0,1,1
2419,Grus americana,0,1,0,1,0,0,0,0,1,1,0,0,2,0,1,1
2420,Grus nigricollis,1,1,0,1,2,0,0,0,1,1,1,1,1,0,1,1
2421,Grus japonensis,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1,0
2422,Aramus guarauna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,Podica senegalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,Heliopais personatus,2,1,0,2,2,0,0,0,2,0,0,2,2,0,1,1
2425,Heliornis fulica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,Psophia leucoptera,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
2427,Cariama cristata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,Chunga burmeisteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,Rhynochetos jubatus,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0
2430,Sarothrura pulchra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,Sarothrura elegans,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2432,Sarothrura rufa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,Sarothrura lugens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,Sarothrura boehmi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,Sarothrura affinis,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2436,Sarothrura insularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,Sarothrura ayresi,0,0,0,2,1,1,0,0,0,1,2,1,1,1,1,1
2438,Sarothrura watersi,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2439,Himantornis haematopus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2440,Canirallus oculeus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2441,Mentocrex kioloides,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2442,Coturnicops exquisitus,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2443,Coturnicops noveboracensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,Coturnicops notatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,Micropygia schomburgkii,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2446,Rallicula rubra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,Rallicula leucospila,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2448,Rallicula forbesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,Rallicula mayri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,Rallina tricolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,Rallina canningi,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
2452,Rallina fasciata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,Rallina eurizonoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,Rufirallus castaneiceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,Rufirallus viridis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,Porzana fasciata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,Laterallus melanophaius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,Laterallus levraudi,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
2459,Laterallus ruber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,Laterallus albigularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,Laterallus exilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,Laterallus jamaicensis,0,2,0,2,2,0,0,0,0,0,2,0,0,0,1,0
2463,Laterallus tuerosi,0,2,0,2,2,0,0,0,0,2,2,0,0,0,2,0
2464,Laterallus spilonota,0,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0
2465,Laterallus leucopyrrhus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,Laterallus xenopterus,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0
2467,Gallirallus australis,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0
2468,Gallirallus lafresnayanus,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2469,Hypotaenidia sylvestris,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2470,Hypotaenidia okinawae,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0
2471,Hypotaenidia torquata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,Hypotaenidia insignis,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2473,Hypotaenidia philippensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,Hypotaenidia rovianae,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2475,Hypotaenidia owstoni,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2476,Hypotaenidia wakensis,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2477,Hypotaenidia pacifica,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2478,Hypotaenidia dieffenbachii,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2479,Lewinia striata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,Rallus wetmorei,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0
2481,Rallus limicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,Rallus semiplumbeus,0,0,0,1,2,0,0,0,1,0,2,0,1,0,1,0
2483,Rallus antarcticus,0,0,0,1,1,1,0,0,0,2,2,0,1,0,0,0
2484,Rallus caerulescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,Rallus madagascariensis,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
2486,Lewinia mirifica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,Lewinia pectoralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,Lewinia muelleri,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2489,Dryolimnas cuvieri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,Crex egregia,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2491,Crex crex,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,1
2492,Rougetius rougetii,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2493,Aramidopsis plateni,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0
2494,Laterallus rogersi,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2495,Aramides mangle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,Aramides axillaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,Aramides wolfi,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0
2498,Aramides ypecaha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,Aramides saracura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,Aramides calopterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,Amaurolimnas concolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,Gymnocrex rosenbergii,0,0,0,2,0,0,0,0,1,1,0,2,2,0,0,0
2503,Gymnocrex plumbeiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,Zapornia akool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,Amaurornis olivacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,Amaurornis isabellina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,Amaurornis moluccana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,Amaurornis phoenicurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,Zapornia flavirostra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,Zapornia olivieri,0,1,0,2,0,2,1,0,1,0,0,0,0,0,0,1
